2020-05-19 23:35:44,675 - server - DEBUG - [23:35:44.675157] {'start_x': 641.0, 'start_y': 252.0, 'end_x': 646.0, 'end_y': 259.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,691 - server - DEBUG - [23:35:44.691171] {'start_x': 646.0, 'start_y': 259.0, 'end_x': 645.0, 'end_y': 266.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,709 - server - DEBUG - [23:35:44.709465] {'start_x': 645.0, 'start_y': 266.0, 'end_x': 614.0, 'end_y': 287.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,725 - server - DEBUG - [23:35:44.725558] {'start_x': 614.0, 'start_y': 287.0, 'end_x': 600.0, 'end_y': 297.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,741 - server - DEBUG - [23:35:44.741476] {'start_x': 600.0, 'start_y': 297.0, 'end_x': 585.0, 'end_y': 308.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,758 - server - DEBUG - [23:35:44.758916] {'start_x': 585.0, 'start_y': 308.0, 'end_x': 550.0, 'end_y': 332.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,775 - server - DEBUG - [23:35:44.775172] {'start_x': 550.0, 'start_y': 332.0, 'end_x': 493.0, 'end_y': 374.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,792 - server - DEBUG - [23:35:44.792548] {'start_x': 493.0, 'start_y': 374.0, 'end_x': 477.0, 'end_y': 386.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,808 - server - DEBUG - [23:35:44.808539] {'start_x': 477.0, 'start_y': 386.0, 'end_x': 467.0, 'end_y': 395.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,824 - server - DEBUG - [23:35:44.824927] {'start_x': 467.0, 'start_y': 395.0, 'end_x': 458.0, 'end_y': 404.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,843 - server - DEBUG - [23:35:44.843293] {'start_x': 458.0, 'start_y': 404.0, 'end_x': 455.0, 'end_y': 408.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,858 - server - DEBUG - [23:35:44.858472] {'start_x': 455.0, 'start_y': 408.0, 'end_x': 455.0, 'end_y': 411.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:45,626 - server - DEBUG - [23:35:45.626165] {'start_x': 279.0, 'start_y': 401.0, 'end_x': 279.0, 'end_y': 401.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
